file,entry_index,id,source_language,common_name,translated_name,original_name,cache_translation,reasons
ingredients/3.4.2.4.json,101,3.4.2.4.13.4,az,Kanssiyé,Kanssiyé,kanssiyé,Kanssiyé,translated_same_as_original
ingredients/3.4.3.1.json,10,3.4.3.1.1.10,fr,attiéké,attiéké,attiéké,attiéké,translated_same_as_original
ingredients/3.4.3.1.json,154,3.4.3.1.14.2,fr,attiéké,attiéké,attiéké,attiéké,translated_same_as_original
ingredients/3.4.3.1.json,188,3.4.3.1.18.5,fr,attiéké,attiéké,attiéké,attiéké,translated_same_as_original
ingredients/3.4.5.1.json,72,3.4.5.1.5.9,fr,néré seeds,néré seeds,néré seeds,néré seeds,translated_same_as_original
ingredients/3.4.5.1.json,111,3.4.5.1.8.10,fr,néré seeds,néré seeds,néré seeds,néré seeds,translated_same_as_original
ingredients/3.4.5.1.json,143,3.4.5.1.13.1,fr,yébéssé-si,yébéssé-si,yébéssé-si,yébéssé-si,translated_same_as_original
ingredients/3.4.5.1.json,180,3.4.5.1.17.7,fr,yébéssé-si,yébéssé-si,yébéssé-si,yébéssé-si,translated_same_as_original
ingredients/3.4.5.2.json,19,3.4.5.2.2.2,ru,Violet de Galmi onion,Violet de Galmi onion,Violet de Galmi onion,Violet de Galmi onion,translated_same_as_original
ingredients/3.4.5.2.json,45,3.4.5.2.4.7,fr,néré seeds,néré seeds,néré seeds,néré seeds,translated_same_as_original
ingredients/3.4.5.2.json,51,3.4.5.2.5.6,fr,néré seeds,néré seeds,néré seeds,néré seeds,translated_same_as_original
ingredients/3.4.5.2.json,130,3.4.5.2.18.6,fr,néré seeds,néré seeds,néré seeds,néré seeds,translated_same_as_original
ingredients/3.4.5.4.json,41,3.4.5.4.4.7,fr,néré seeds,néré seeds,néré seeds,néré seeds,translated_same_as_original
ingredients/3.4.5.4.json,46,3.4.5.4.5.5,fr,néré seeds,néré seeds,néré seeds,néré seeds,translated_same_as_original
ingredients/3.4.5.4.json,129,3.4.5.4.18.7,fr,néré seeds,néré seeds,néré seeds,néré seeds,translated_same_as_original
ingredients/3.4.6.4.json,107,3.4.6.4.6.9,el,Alestes,Alestes,Alestes,Alestes,translated_same_as_original
ingredients/3.4.6.6.json,97,3.4.6.6.6.12,el,Alestes,Alestes,Alestes,Alestes,translated_same_as_original
ingredients/3.4.7.1.json,51,3.4.7.1.6.10,el,Alestes,Alestes,Alestes,Alestes,translated_same_as_original
ingredients/3.4.7.2.json,73,3.4.7.2.6.7,el,Alestes,Alestes,Alestes,Alestes,translated_same_as_original
ingredients/3.4.7.3.json,79,3.4.7.3.6.6,el,Alestes,Alestes,Alestes,Alestes,translated_same_as_original
ingredients/3.5.1.1.json,18,3.5.1.1.2.1,es,Ndolé leaves,Ndolé leaves,Ndolé leaves,Ndolé leaves,translated_same_as_original
ingredients/3.5.3.1.json,9,3.5.3.1.1.9,fr,Moungouélé,Moungouélé,Moungouélé,Moungouélé,translated_same_as_original
ingredients/3.6.1.1.json,140,3.6.1.1.14.2,ja,Achari tamu,Achari tamu,Achari tamu,Achari tamu,translated_same_as_original
ingredients/3.6.1.1.json,141,3.6.1.1.14.3,bn,Achari moto,Achari moto,Achari moto,Achari moto,translated_same_as_original
ingredients/3.6.1.3.json,186,3.6.1.3.18.7,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.1.3.json,190,3.6.1.3.19.1,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.1.5.json,119,3.6.1.5.18.7,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.1.5.json,122,3.6.1.5.19.3,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.2.3.json,188,3.6.2.3.19.5,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.2.4.json,163,3.6.2.4.19.7,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.3.1.json,185,3.6.3.1.19.6,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.3.2.json,194,3.6.3.2.19.6,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.3.3.json,207,3.6.3.3.19.6,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.3.4.json,29,3.6.3.4.2.11,hi,Alayu,Alayu,Alayu,Alayu,translated_same_as_original
ingredients/3.6.3.4.json,186,3.6.3.4.19.6,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.4.1.json,186,3.6.4.1.19.5,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.4.2.json,191,3.6.4.2.19.5,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.4.3.json,184,3.6.4.3.19.6,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.4.4.json,191,3.6.4.4.19.6,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.5.2.json,198,3.6.5.2.19.6,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.6.5.3.json,175,3.6.5.3.19.6,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/3.7.1.1.json,296,3.7.1.1.21.3,fr,fleur de sel sea salt,fleur de sel sea salt,fleur de sel sea salt,fleur de sel sea salt,translated_same_as_original
ingredients/3.7.2.3.json,98,3.7.2.3.13.6,it,!nara pesto,!nara pesto,!nara pesto,!nara pesto,translated_same_as_original
ingredients/3.7.2.4.json,59,3.7.2.4.7.4,ru,//Kȗnȋ,//Kȗnȋ,//Kȗnȋ,//Kȗnȋ,translated_same_as_original
ingredients/3.7.2.4.json,64,3.7.2.4.8.5,ru,//Kȗnȋ,//Kȗnȋ,//Kȗnȋ,//Kȗnȋ,translated_same_as_original
ingredients/3.7.2.4.json,73,3.7.2.4.10.3,haw,/Gebe //Nui-ï,/Gebe //Nui-ï,/Gebe //Nui-ï,/Gebe //Nui-ï,translated_same_as_original
ingredients/3.7.2.4.json,82,3.7.2.4.11.6,haw,/Gebe //Nui-ï,/Gebe //Nui-ï,/Gebe //Nui-ï,/Gebe //Nui-ï,translated_same_as_original
ingredients/3.7.2.4.json,123,3.7.2.4.18.3,ru,//Kȗnȋ,//Kȗnȋ,//Kȗnȋ,//Kȗnȋ,translated_same_as_original
ingredients/3.7.4.4.json,177,3.7.4.4.19.1,oc,Aloe aculeata leaves,Aloe aculeata leaves,Aloe aculeata leaves,Aloe aculeata leaves,translated_same_as_original
ingredients/3.7.5.2.json,157,3.7.5.2.18.3,sn,Amanita masasiensis,Amanita masasiensis,Amanita masasiensis,Amanita masasiensis,translated_same_as_original
ingredients/3.7.5.2.json,160,3.7.5.2.18.6,sw,Amanita mafingensis,Amanita mafingensis,Amanita mafingensis,Amanita mafingensis,translated_same_as_original
ingredients/3.8.1.1.json,30,3.8.1.1.2.16,hi,Anamalao,Anamalao,Anamalao,Anamalao,translated_same_as_original
ingredients/3.8.1.1.json,32,3.8.1.1.2.18,mg,Anandrano,Anandrano,Anandrano,Anandrano,translated_same_as_original
ingredients/3.8.1.1.json,67,3.8.1.1.7.3,hi,Anamalao,Anamalao,Anamalao,Anamalao,translated_same_as_original
ingredients/3.8.1.1.json,69,3.8.1.1.7.5,mg,Anandrano,Anandrano,Anandrano,Anandrano,translated_same_as_original
ingredients/3.8.1.1.json,147,3.8.1.1.18.3,ja,Abado,Abado,Abado,Abado,translated_same_as_original
ingredients/3.8.1.3.json,127,3.8.1.3.18.8,ht,Akodjo,Akodjo,Akodjo,Akodjo,translated_same_as_original
ingredients/3.8.1.4.json,135,3.8.1.4.19.2,it,Aloe divaricata,Aloe divaricata,Aloe divaricata,Aloe divaricata,translated_same_as_original
ingredients/3.8.2.1.json,162,3.8.2.1.18.3,id,Agar agar,Agar agar,Agar agar,Agar agar,translated_same_as_original
ingredients/3.8.2.1.json,167,3.8.2.1.18.8,id,Alouda jelly,Alouda jelly,Alouda jelly,Alouda jelly,translated_same_as_original
ingredients/3.8.2.1.json,182,3.8.2.1.20.7,el,Alouda,Alouda,Alouda,Alouda,translated_same_as_original
ingredients/3.8.2.1.json,192,3.8.2.1.22.3,id,Agar agar,Agar agar,Agar agar,Agar agar,translated_same_as_original
ingredients/3.8.2.2.json,193,3.8.2.2.18.4,id,Agar agar,Agar agar,Agar agar,Agar agar,translated_same_as_original
ingredients/3.8.2.2.json,209,3.8.2.2.20.5,el,Alouda,Alouda,Alouda,Alouda,translated_same_as_original
ingredients/3.8.2.2.json,221,3.8.2.2.22.4,id,Agar agar,Agar agar,Agar agar,Agar agar,translated_same_as_original
ingredients/3.8.3.1.json,73,3.8.3.1.6.4,fr,Boucané,Boucané,Boucané,Boucané,translated_same_as_original
ingredients/3.8.3.1.json,91,3.8.3.1.7.5,fr,Caloupilé,Caloupilé,Caloupilé,Caloupilé,translated_same_as_original
ingredients/3.8.3.1.json,95,3.8.3.1.7.9,fr,Brède mouroungue,Brède mouroungue,Brède mouroungue,Brède mouroungue,translated_same_as_original
ingredients/3.8.3.1.json,96,3.8.3.1.7.10,fr,Brèdes,Brèdes,Brèdes,Brèdes,translated_same_as_original
ingredients/3.8.3.1.json,118,3.8.3.1.9.6,fr,Caloupilé,Caloupilé,Caloupilé,Caloupilé,translated_same_as_original
ingredients/3.8.3.1.json,151,3.8.3.1.14.1,fr,Boucané,Boucané,Boucané,Boucané,translated_same_as_original
ingredients/3.8.3.1.json,222,3.8.3.1.22.6,id,Agar-agar,Agar-agar,Agar-agar,Agar-agar,translated_same_as_original
ingredients/3.8.3.2.json,62,3.8.3.2.6.7,fr,Boucané,Boucané,Boucané,Boucané,translated_same_as_original
ingredients/3.8.3.2.json,74,3.8.3.2.7.9,fr,Brède mouroungue,Brède mouroungue,Brède mouroungue,Brède mouroungue,translated_same_as_original
ingredients/3.8.3.2.json,126,3.8.3.2.14.1,fr,Boucané,Boucané,Boucané,Boucané,translated_same_as_original
ingredients/3.8.3.2.json,180,3.8.3.2.20.8,fr,Cilaos rosé wine,Cilaos rosé wine,Cilaos rosé wine,Cilaos rosé wine,translated_same_as_original
ingredients/3.8.3.2.json,192,3.8.3.2.22.6,id,Agar-agar,Agar-agar,Agar-agar,Agar-agar,translated_same_as_original
ingredients/3.8.3.3.json,63,3.8.3.3.6.11,fr,Boucané,Boucané,Boucané,Boucané,translated_same_as_original
ingredients/3.8.3.3.json,69,3.8.3.3.7.5,fr,Caloupilé,Caloupilé,Caloupilé,Caloupilé,translated_same_as_original
ingredients/3.8.3.3.json,74,3.8.3.3.7.10,fr,Brède mouroungue,Brède mouroungue,Brède mouroungue,Brède mouroungue,translated_same_as_original
ingredients/3.8.3.3.json,125,3.8.3.3.14.1,fr,Boucané,Boucané,Boucané,Boucané,translated_same_as_original
ingredients/3.8.3.3.json,186,3.8.3.3.22.5,id,Agar-agar,Agar-agar,Agar-agar,Agar-agar,translated_same_as_original
ingredients/3.8.4.1.json,184,3.8.4.1.19.6,it,Aloe vera,Aloe vera,Aloe vera,Aloe vera,translated_same_as_original
ingredients/4.1.1.1.json,17,4.1.1.1.2.1,tr,Çengelköy cucumber,Çengelköy cucumber,Çengelköy cucumber,Çengelköy cucumber,translated_same_as_original
ingredients/4.1.1.1.json,18,4.1.1.1.2.2,tr,Hızır cucumber,Hızır cucumber,Hızır cucumber,Hızır cucumber,translated_same_as_original
ingredients/4.1.1.1.json,152,4.1.1.1.11.1,tr,Kanlıca yogurt,Kanlıca yogurt,Kanlıca yogurt,Kanlıca yogurt,translated_same_as_original
ingredients/4.1.1.1.json,196,4.1.1.1.15.6,tr,Şile chestnut honey,Şile chestnut honey,Şile chestnut honey,Şile chestnut honey,translated_same_as_original
ingredients/4.1.1.1.json,215,4.1.1.1.18.1,tr,Çengelköy cucumber,Çengelköy cucumber,Çengelköy cucumber,Çengelköy cucumber,translated_same_as_original
ingredients/4.1.1.1.json,219,4.1.1.1.18.5,tr,Kanlıca yogurt,Kanlıca yogurt,Kanlıca yogurt,Kanlıca yogurt,translated_same_as_original
ingredients/4.1.1.1.json,223,4.1.1.1.18.9,tr,Şile chestnut honey,Şile chestnut honey,Şile chestnut honey,Şile chestnut honey,translated_same_as_original
ingredients/4.1.1.2.json,39,4.1.1.2.3.3,tr,Papazkarası grape,Papazkarası grape,Papazkarası grape,Papazkarası grape,translated_same_as_original
ingredients/4.1.1.2.json,44,4.1.1.2.3.8,tr,Şensu grape,Şensu grape,Şensu grape,Şensu grape,translated_same_as_original
ingredients/4.1.1.2.json,48,4.1.1.2.3.12,tr,Öküzgözü grape,Öküzgözü grape,Öküzgözü grape,Öküzgözü grape,translated_same_as_original
ingredients/4.1.1.2.json,62,4.1.1.2.3.26,tr,my bridegroom,my bridegroom,güvem,my bridegroom,translation_much_longer_than_original
ingredients/4.1.1.2.json,168,4.1.1.2.11.11,tr,Kırklareli white cheese,Kırklareli white cheese,Kırklareli white cheese,Kırklareli white cheese,translated_same_as_original
ingredients/4.1.1.2.json,177,4.1.1.2.12.2,tr,Şarköy vinegar,Şarköy vinegar,Şarköy vinegar,Şarköy vinegar,translated_same_as_original
ingredients/4.1.1.2.json,189,4.1.1.2.14.2,bg,Velimeşe boza,Velimeşe boza,Velimeşe boza,Velimeşe boza,translated_same_as_original
ingredients/4.1.1.2.json,229,4.1.1.2.18.5,tr,Tekirdağ onion,Tekirdağ onion,Tekirdağ onion,Tekirdağ onion,translated_same_as_original
ingredients/4.1.1.2.json,230,4.1.1.2.18.6,tr,Tekirdağ Yapıncak brined vine leaves,Tekirdağ Yapıncak brined vine leaves,Tekirdağ Yapıncak brined vine leaves,Tekirdağ Yapıncak brined vine leaves,translated_same_as_original
ingredients/4.1.1.2.json,234,4.1.1.2.18.10,bg,Velimeşe boza,Velimeşe boza,Velimeşe boza,Velimeşe boza,translated_same_as_original
ingredients/4.1.1.2.json,235,4.1.1.2.18.11,tr,Kırklareli hardaliye,Kırklareli hardaliye,Kırklareli hardaliye,Kırklareli hardaliye,translated_same_as_original
ingredients/4.1.1.2.json,250,4.1.1.2.20.2,bg,Velimeşe boza,Velimeşe boza,Velimeşe boza,Velimeşe boza,translated_same_as_original
ingredients/4.1.1.2.json,272,4.1.1.2.23.3,tr,Tekirdağ Yapıncak brined vine leaves,Tekirdağ Yapıncak brined vine leaves,Tekirdağ Yapıncak brined vine leaves,Tekirdağ Yapıncak brined vine leaves,translated_same_as_original
ingredients/4.1.1.3.json,33,4.1.1.3.2.17,tr,Kapıdağ purple onion,Kapıdağ purple onion,Kapıdağ purple onion,Kapıdağ purple onion,translated_same_as_original
ingredients/4.1.1.3.json,43,4.1.1.3.3.6,tr,Bayramiç white nectarine,Bayramiç white nectarine,Bayramiç white nectarine,Bayramiç white nectarine,translated_same_as_original
ingredients/4.1.1.3.json,44,4.1.1.3.3.7,tr,Bayramiç apple,Bayramiç apple,Bayramiç apple,Bayramiç apple,translated_same_as_original
ingredients/4.1.1.3.json,51,4.1.1.3.3.14,tr,Avşa Adakarası grape,Avşa Adakarası grape,Avşa Adakarası grape,Avşa Adakarası grape,translated_same_as_original
ingredients/4.1.1.3.json,78,4.1.1.3.6.1,tr,Balıkesir lamb,Balıkesir lamb,Balıkesir lamb,Balıkesir lamb,translated_same_as_original
ingredients/4.1.1.3.json,134,4.1.1.3.9.1,tr,Kapıdağ purple onion,Kapıdağ purple onion,Kapıdağ purple onion,Kapıdağ purple onion,translated_same_as_original
ingredients/4.1.1.3.json,151,4.1.1.3.10.8,tr,Balıkesir butter,Balıkesir butter,Balıkesir butter,Balıkesir butter,translated_same_as_original
ingredients/4.1.1.3.json,156,4.1.1.3.11.3,tr,Savaştepe Mihaliç kelle cheese,Savaştepe Mihaliç kelle cheese,Savaştepe Mihaliç kelle cheese,Savaştepe Mihaliç kelle cheese,translated_same_as_original
ingredients/4.1.1.3.json,157,4.1.1.3.11.4,et,İvrindi kelle cheese,İvrindi kelle cheese,İvrindi kelle cheese,İvrindi kelle cheese,translated_same_as_original
ingredients/4.1.1.3.json,191,4.1.1.3.14.8,tr,Sındırgı cornichon,Sındırgı cornichon,Sındırgı cornichon,Sındırgı cornichon,translated_same_as_original
ingredients/4.1.1.3.json,235,4.1.1.3.18.10,tr,Bayramiç white nectarine,Bayramiç white nectarine,Bayramiç white nectarine,Bayramiç white nectarine,translated_same_as_original
ingredients/4.1.1.3.json,236,4.1.1.3.18.11,tr,Bayramiç apple,Bayramiç apple,Bayramiç apple,Bayramiç apple,translated_same_as_original
ingredients/4.1.1.3.json,238,4.1.1.3.18.13,tr,Avşa Adakarası grape,Avşa Adakarası grape,Avşa Adakarası grape,Avşa Adakarası grape,translated_same_as_original
ingredients/4.1.1.3.json,243,4.1.1.3.18.18,tr,Kapıdağ purple onion,Kapıdağ purple onion,Kapıdağ purple onion,Kapıdağ purple onion,translated_same_as_original
ingredients/4.1.1.3.json,260,4.1.1.3.20.5,tr,Avşa Adakarası wine,Avşa Adakarası wine,Avşa Adakarası wine,Avşa Adakarası wine,translated_same_as_original
ingredients/4.1.2.2.json,11,4.1.2.2.1.11,sk,göce,göce,göce,göce,translated_same_as_original
ingredients/4.1.2.2.json,176,4.1.2.2.18.6,tr,Şuhut Keşkeği,Şuhut Keşkeği,Şuhut Keşkeği,Şuhut Keşkeği,translated_same_as_original
ingredients/4.1.3.1.json,153,4.1.3.1.20.4,tr,Kalecik Karası wine,Kalecik Karası wine,Kalecik Karası wine,Kalecik Karası wine,translated_same_as_original
ingredients/4.1.3.2.json,55,4.1.3.2.3.16,tr,Ayaş mulberry,Ayaş mulberry,Ayaş mulberry,Ayaş mulberry,translated_same_as_original
ingredients/4.1.3.2.json,58,4.1.3.2.3.19,tr,Bahçeli dried plum,Bahçeli dried plum,Bahçeli dried plum,Bahçeli dried plum,translated_same_as_original
ingredients/4.1.3.2.json,157,4.1.3.2.14.6,tr,Bahçeli dried plum,Bahçeli dried plum,Bahçeli dried plum,Bahçeli dried plum,translated_same_as_original
ingredients/4.1.3.2.json,206,4.1.3.2.18.16,tr,Bahçeli dried plum,Bahçeli dried plum,Bahçeli dried plum,Bahçeli dried plum,translated_same_as_original
ingredients/4.1.4.1.json,191,4.1.4.1.17.8,tr,Bolu keş crumbs,Bolu keş crumbs,Bolu keş crumbs,Bolu keş crumbs,translated_same_as_original
ingredients/4.1.4.2.json,3,4.1.4.2.1.3,ig,Akpirinç,Akpirinç,Akpirinç,Akpirinç,translated_same_as_original
ingredients/4.1.4.2.json,77,4.1.4.2.6.2,tr,Tokat Karagül lamb,Tokat Karagül lamb,Tokat Karagül lamb,Tokat Karagül lamb,translated_same_as_original
ingredients/4.1.4.3.json,18,4.1.4.3.1.18,tr,Şavşat Ketesi,Şavşat Ketesi,Şavşat Ketesi,Şavşat Ketesi,translated_same_as_original
ingredients/4.1.4.3.json,214,4.1.4.3.18.12,tr,Şavşat Ketesi,Şavşat Ketesi,Şavşat Ketesi,Şavşat Ketesi,translated_same_as_original
ingredients/4.1.4.3.json,220,4.1.4.3.19.2,tr,Anzer honey,Anzer honey,Anzer honey,Anzer honey,translated_same_as_original
ingredients/4.1.5.1.json,52,4.1.5.1.3.7,tr,Nizip Yağlık olive,Nizip Yağlık olive,Nizip Yağlık olive,Nizip Yağlık olive,translated_same_as_original
ingredients/4.1.5.1.json,173,4.1.5.1.14.1,tr,Urfa Eşkili,Urfa Eşkili,Urfa Eşkili,Urfa Eşkili,translated_same_as_original
ingredients/4.1.5.2.json,49,4.1.5.2.3.8,tr,Boğazkere grape,Boğazkere grape,Boğazkere grape,Boğazkere grape,translated_same_as_original
ingredients/4.1.5.2.json,234,4.1.5.2.20.8,tr,Boğazkere wine,Boğazkere wine,Boğazkere wine,Boğazkere wine,translated_same_as_original
ingredients/4.1.5.3.json,206,4.1.5.3.18.9,pt,İmlebbes,İmlebbes,İmlebbes,İmlebbes,translated_same_as_original
ingredients/4.2.1.2.json,83,4.2.1.2.11.1,bg,Akhmeta cheese,Akhmeta cheese,Akhmeta cheese,Akhmeta cheese,translated_same_as_original
ingredients/4.2.1.4.json,171,4.2.1.4.23.2,hi,Ajarian khachapuri dough,Ajarian khachapuri dough,Ajarian khachapuri dough,Ajarian khachapuri dough,translated_same_as_original
ingredients/4.3.2.1.json,161,4.3.2.1.18.3,ro,qamar al-din,qamar al-din,qamar al-din,qamar al-din,translated_same_as_original
ingredients/4.3.2.1.json,179,4.3.2.1.20.4,ro,qamar al-din,qamar al-din,qamar al-din,qamar al-din,translated_same_as_original
ingredients/4.3.2.3.json,33,4.3.2.3.3.3,co,Abu Surra orange,Abu Surra orange,Abu Surra orange,Abu Surra orange,translated_same_as_original
ingredients/4.3.2.3.json,104,4.3.2.3.10.2,ar,Zayt al-Kharij,Zayt al-Kharij,zayt al-kharij,Zayt al-Kharij,translated_same_as_original
ingredients/4.3.2.3.json,159,4.3.2.3.18.1,ar,Zayt al-Kharij,Zayt al-Kharij,zayt al-kharij,Zayt al-Kharij,translated_same_as_original
ingredients/4.3.2.3.json,160,4.3.2.3.18.2,co,Abu Surra orange,Abu Surra orange,Abu Surra orange,Abu Surra orange,translated_same_as_original
ingredients/4.4.2.2.json,47,4.4.2.2.3.16,tr,Bayd al-Hamam grapes,Bayd al-Hamam grapes,Bayd al-Hamam grapes,Bayd al-Hamam grapes,translated_same_as_original
ingredients/4.4.2.3.json,172,4.4.2.3.18.3,it,Abu al-Surra orange,Abu al-Surra orange,Abu al-Surra orange,Abu al-Surra orange,translated_same_as_original
ingredients/4.4.3.2.json,58,4.4.3.2.11.9,ar,labn al-nashef,labn al-nashef,labn al-nashef,labn al-nashef,translated_same_as_original
ingredients/4.4.3.2.json,78,4.4.3.2.14.10,ar,labn al-nashef,labn al-nashef,labn al-nashef,labn al-nashef,translated_same_as_original
ingredients/4.4.3.2.json,126,4.4.3.2.24.1,es,al-mutal fuel,al-mutal fuel,al-mutal fuel,al-mutal fuel,translated_same_as_original
ingredients/4.4.3.3.json,36,4.4.3.3.3.7,fr,Asabi al-Arous dates,Asabi al-Arous dates,Asabi al-Arous dates,Asabi al-Arous dates,translated_same_as_original
ingredients/4.4.3.3.json,38,4.4.3.3.3.9,no,Hamra al-Jabal dates,Hamra al-Jabal dates,Hamra al-Jabal dates,Hamra al-Jabal dates,translated_same_as_original
ingredients/4.4.3.3.json,153,4.4.3.3.18.6,fr,Asabi al-Arous dates,Asabi al-Arous dates,Asabi al-Arous dates,Asabi al-Arous dates,translated_same_as_original
ingredients/4.4.3.3.json,154,4.4.3.3.18.7,no,Hamra al-Jabal dates,Hamra al-Jabal dates,Hamra al-Jabal dates,Hamra al-Jabal dates,translated_same_as_original
ingredients/4.4.3.3.json,161,4.4.3.3.19.6,co,Achillea santolina,Achillea santolina,Achillea santolina,Achillea santolina,translated_same_as_original
ingredients/4.5.1.1.json,94,4.5.1.1.8.11,nl,Ras el hanout,Ras el hanout,Ras el hanout,Ras el hanout,translated_same_as_original
ingredients/4.5.1.1.json,139,4.5.1.1.14.8,gv,Qamar al-Din sheets,Qamar al-Din sheets,Qamar al-Din sheets,Qamar al-Din sheets,translated_same_as_original
ingredients/4.5.1.1.json,163,4.5.1.1.18.1,gu,Tamees Abu Al-Saman,Tamees Abu Al-Saman,Tamees Abu Al-Saman,Tamees Abu Al-Saman,translated_same_as_original
ingredients/4.5.1.1.json,169,4.5.1.1.18.7,gv,Qamar al-Din sheets,Qamar al-Din sheets,Qamar al-Din sheets,Qamar al-Din sheets,translated_same_as_original
ingredients/4.5.1.1.json,185,4.5.1.1.20.9,ro,Qamar al-Din,Qamar al-Din,Qamar al-Din,Qamar al-Din,translated_same_as_original
ingredients/4.5.1.2.json,29,4.5.1.2.3.5,fr,Anbarah dates,Anbarah dates,Anbarah dates,Anbarah dates,translated_same_as_original
ingredients/4.5.1.2.json,111,4.5.1.2.14.6,ro,Qamar al-Din,Qamar al-Din,Qamar al-Din,Qamar al-Din,translated_same_as_original
ingredients/4.5.1.2.json,146,4.5.1.2.18.10,ms,Aish Abu Lahm,Aish Abu Lahm,Aish Abu Lahm,Aish Abu Lahm,translated_same_as_original
ingredients/4.5.2.1.json,160,4.5.2.1.21.3,so,Al-Qasab salt,Al-Qasab salt,Al-Qasab salt,Al-Qasab salt,translated_same_as_original
ingredients/4.5.2.2.json,12,4.5.2.2.1.12,hi,Qurs al-Jamr,Qurs al-Jamr,Qurs al-Jamr,Qurs al-Jamr,translated_same_as_original
ingredients/4.5.2.2.json,16,4.5.2.2.1.16,id,Al-Tawah pastry,Al-Tawah pastry,Al-Tawah pastry,Al-Tawah pastry,translated_same_as_original
ingredients/4.5.2.2.json,139,4.5.2.2.18.1,hr,Al-Klija,Al-Klija,Al-Klija,Al-Klija,translated_same_as_original
ingredients/4.5.2.2.json,142,4.5.2.2.18.4,hi,Qurs al-Jamr,Qurs al-Jamr,Qurs al-Jamr,Qurs al-Jamr,translated_same_as_original
ingredients/4.5.2.2.json,146,4.5.2.2.18.8,ku,Al-Qursan,Al-Qursan,Al-Qursan,Al-Qursan,translated_same_as_original
ingredients/4.5.2.2.json,148,4.5.2.2.18.10,ber-Latn,Ad-Duwayfah,Ad-Duwayfah,Ad-Duwayfah,Ad-Duwayfah,translated_same_as_original
ingredients/4.5.2.2.json,149,4.5.2.2.18.11,es,Al-Mohalla,Al-Mohalla,Al-Mohalla,Al-Mohalla,translated_same_as_original
ingredients/4.5.2.2.json,150,4.5.2.2.18.12,it,Al-Marassi',Al-Marassi',Al-Marassi',Al-Marassi',translated_same_as_original
ingredients/4.5.2.2.json,153,4.5.2.2.18.15,id,Al-Tawah pastry,Al-Tawah pastry,Al-Tawah pastry,Al-Tawah pastry,translated_same_as_original
ingredients/4.5.2.2.json,172,4.5.2.2.23.4,mad,Al-Tawah pastry dough,Al-Tawah pastry dough,Al-Tawah pastry dough,Al-Tawah pastry dough,translated_same_as_original
ingredients/4.5.3.1.json,14,4.5.3.1.1.14,ar,Al-Khubz al-Jamri,Al-Khubz al-Jamri,Al-Khubz al-Jamri,Al-Khubz al-Jamri,translated_same_as_original
ingredients/4.5.3.1.json,76,4.5.3.1.13.4,ar,Al-Jameed,Al-Jameed,Al-Jameed,Al-Jameed,translated_same_as_original
ingredients/4.5.3.1.json,79,4.5.3.1.14.3,ar,Al-Jameed,Al-Jameed,Al-Jameed,Al-Jameed,translated_same_as_original
ingredients/4.5.3.1.json,96,4.5.3.1.18.2,ar,Al-'Aysh al-Hasawi,Al-'Aysh al-Hasawi,Al-'Aysh al-Hasawi,Al-'Aysh al-Hasawi,translated_same_as_original
ingredients/4.5.3.1.json,102,4.5.3.1.18.8,ar,Al-Mahmouss al-Qatifi,Al-Mahmouss al-Qatifi,Al-Mahmouss al-Qatifi,Al-Mahmouss al-Qatifi,translated_same_as_original
ingredients/4.5.3.1.json,105,4.5.3.1.18.11,ar,Al-Khubz al-Jamri,Al-Khubz al-Jamri,Al-Khubz al-Jamri,Al-Khubz al-Jamri,translated_same_as_original
ingredients/4.5.3.2.json,67,4.5.3.2.6.13,ms,Andak,Andak,Andak,Andak,translated_same_as_original
ingredients/4.5.3.4.json,102,4.5.3.4.13.7,ar,Al-Jameed,Al-Jameed,Al-Jameed,Al-Jameed,translated_same_as_original
ingredients/4.5.3.4.json,107,4.5.3.4.14.5,ar,Al-Jameed,Al-Jameed,Al-Jameed,Al-Jameed,translated_same_as_original
