!Khuxā coffee root	3.7.2.4.18.2	!Khuxā coffee root
!Khuxā coffee root	3.7.2.4.19.2	!Khuxā coffee root
!Khuxā coffee root powder	3.7.2.4.8.4	!Khuxā coffee root powder
//Khao- //Gan	3.7.2.4.14.6	//Eat- //Sing
//Kȗnȋ	3.7.2.4.18.3	//Kȗnȋ
//Kȗnȋ	3.7.2.4.7.4	//Kȗnȋ
//Kȗnȋ	3.7.2.4.8.5	//Kȗnȋ
2.6.8 Kosovo	2.2.1.3.24.96	2.6.8 Kosovo
Konzenabad dates	5.2.4.2.18.3	Konzenabad dates
koobi	3.4.4.1.14.4	koobi
koobi	3.4.4.1.18.8	koobi
koobi	3.4.4.2.14.3	koobi
koobi	3.4.4.4.14.5	koobi
koobi	3.4.4.4.18.9	koobi
kołocz śląski	2.8.1.4.1.12	Kołocz Śląski
kołocz śląski	2.8.1.4.18.1	Kołocz Śląski
koolzaadhoning	2.3.8.2.15.5	koolzaadhoning
koolzaadhoning	2.3.8.2.19.3	koolzaadhoning
Koozh	5.6.2.1.20.8	Koozh
Koozh batter	5.6.2.2.14.3	Koozh batter
Kopanisti	2.7.2.1.11.3	Kopanisti
Kopanisti Cyclades	2.7.2.1.18.13	Kopanisti Cyclades
kopanisti spread	2.7.2.1.13.4	kopanisti spread
Kopfsalat	2.5.1.2.2.24	Kopfsalat
Kopfsalat	2.5.1.4.2.16	Kopfsalat
Kopfsalat	2.5.2.2.2.15	Kopfsalat
Kopfsalat	2.5.2.4.2.5	Kopfsalat
Kopfsalat	2.5.3.1.2.25	Kopfsalat
Kopfsalat	2.5.3.2.2.25	Kopfsalat
Kopfsalat	2.5.3.3.2.14	Kopfsalat
Kopfsalat	2.5.3.4.2.14	Kopfsalat
Kopfsalat	2.5.4.1.2.14	Kopfsalat
Kopfsalat	2.5.4.4.2.20	Kopfsalat
kopi Banyuwangi	7.3.2.4.20.3	kopi Banyuwangi
kopi godog	7.3.2.1.20.5	kopi godog
kopi guraka	7.3.6.1.20.6	kopi guraka
kopi Ijen	7.3.2.4.20.4	kopi Ijen
kopi joss	7.3.2.3.20.1	kopi joss
kopi joss charcoal	7.3.2.3.18.13	kopi joss charcoal
kopi liberika	7.3.4.3.20.2	kopi liberika
kopi tahlil	7.3.2.2.20.5	kopi tahlil
kopi tarik	7.3.1.1.20.4	kopi tarik
kopi tiam coffee	7.3.4.1.20.2	kopi tiam coffee
kopi tubruk	7.3.2.3.20.6	kopi tubruk
kopi tubruk	7.3.2.4.20.5	kopi tubruk
kōpiro	9.2.1.1.14.4	pick up
kôpor	2.5.6.1.2.37	dill
kôpor	2.5.6.1.7.5	dill
kôpor	2.5.6.1.9.12	dill
kôpor	2.5.6.2.2.29	dill
kôpor	2.5.6.2.7.5	dill
kôpor	2.5.6.2.9.13	dill
kôpor	2.5.6.3.2.31	dill
kôpor	2.5.6.3.7.5	dill
kôpor	2.5.6.3.9.14	dill
kopr	2.5.5.1.2.30	kopr
kopr	2.5.5.1.7.5	kopr
kopr	2.5.5.1.9.11	kopr
kopr	2.5.5.2.2.31	kopr
kopr	2.5.5.2.7.5	kopr
kopr	2.5.5.2.9.12	kopr
koprová omáčka	2.5.5.1.13.9	dill sauce
koprová omáčka	2.5.5.2.13.10	dill sauce
koprová omáčka	2.5.6.1.13.11	dill sauce
kôprová omáčka	2.5.6.2.13.11	dill sauce
kôprová omáčka	2.5.6.3.13.10	dill sauce
koprové snítky	2.5.5.1.17.3	dill sprigs
koprové snítky	2.5.5.2.17.3	dill sprigs
kôprové vetvičky	2.5.6.1.17.3	dill sprigs
kôprové vetvičky	2.5.6.2.17.3	dill sprigs
kôprové vetvičky	2.5.6.3.17.3	dill sprigs
kopta dough	5.2.4.2.18.20	kopta dough
kopta dough	5.2.4.2.23.2	kopta dough
kopto greens	3.4.7.4.18.6	kopto greens
kopytka	2.8.1.4.1.15	kopytka
Kora narikel	5.5.1.1.17.8	Kora narikel
Kora narikel	5.5.1.2.17.6	Kora narikel
kōraitennanshō tubers	6.7.1.3.18.5	kōraitennanshō tubers
kōraitennanshō tubers	6.7.1.3.2.28	kōraitennanshō tubers
Korarima	3.3.1.1.8.3	Korarima
Korarima	3.3.1.2.8.5	Korarima
Korarima	3.3.1.3.8.4	Korarima
Korarima	3.3.2.1.8.7	Korarima
Korça apples	2.6.7.3.18.7	Korça apples
Korça apples	2.6.7.3.3.1	Korça apples
Korčula olive oil	2.6.2.4.18.4	Korčula olive oil
Kordia cherries	2.3.8.3.3.5	Kordia cherries
Kordoi	5.5.5.1.12.12	Kordoi
Kordoi	5.5.5.1.3.13	Kordoi
Kordun smoked cheese	2.6.3.3.11.8	Kordun smoked cheese
Kordun smoked cheese	2.6.3.3.18.6	Kordun smoked cheese
Korean cabbage	6.1.3.2.2.3	Korean cabbage
Korean cabbage	6.1.3.4.2.2	Korean cabbage
Korean daikon	1.1.12.3.2.19	Korean daikon
Korean pear	6.6.1.1.19.2	Korean pear
Korean pear	6.6.1.1.3.1	Korean pear
Korean red pepper flakes	6.1.3.2.8.2	Korean red pepper flakes
Korean red pepper flakes	6.1.3.4.8.1	Korean red pepper flakes
Korean soybean paste	6.1.3.4.13.2	Korean soybean paste
Korean thyme	6.6.1.2.19.8	Korean thyme
Korean-style pickled carrots	8.2.4.2.14.2	Korean-style pickled carrots
Kori rotti	5.6.3.1.14.3	Kori rotti
Kori rotti	5.6.3.1.18.4	Kori rotti
Koriander	2.5.1.2.8.7	Koriander
Koriander	2.5.2.3.8.7	Koriander
Koriander	2.5.2.4.8.11	Koriander
Koriander	2.5.4.4.8.6	Koriander
Korianderkörner	2.5.2.3.5.4	Coriander seeds
Koriandersamen	2.5.3.3.5.10	Koriandersamen
Koriandersamen	2.5.3.3.8.12	Koriandersamen
Koriandersamen	2.5.4.4.5.6	Koriandersamen
Kōrin apples	6.7.1.1.3.4	Kōrin apples
Korla fragrant pear	6.4.4.1.18.2	Korla fragrant pear
Korla fragrant pear	6.4.4.1.3.4	Korla fragrant pear
korma curry paste	7.1.4.3.13.6	korma curry paste
Korn	2.5.1.1.20.9	Korn
Korn	2.5.1.2.20.4	Korn
Korn	2.5.1.3.20.9	Korn
Korn	2.5.1.4.20.7	Korn
korogaki	6.7.5.2.14.6	korogaki
Korola	5.5.1.1.2.11	Korola
koromiko	9.2.1.1.19.6	koromiko
koromiko	9.2.1.2.19.2	koromiko
koromiko	9.2.1.3.19.2	koromiko
koromiko infusion	9.2.1.3.16.6	koromiko infusion
koromiko infusion	9.2.1.3.20.4	koromiko infusion
koromiko leaves	9.2.1.1.7.3	koromiko leaves
koromiko leaves	9.2.1.2.7.3	koromiko leaves
koromiko leaves	9.2.1.3.7.3	koromiko leaves
Koroneiki olive oil	2.2.8.2.10.5	Koroneiki olive oil
Koroneiki olive oil	2.7.1.2.10.3	Koroneiki olive oil
Koroneiki olive oil	9.2.2.3.10.5	Koroneiki olive oil
Koroneiki olive oil	9.2.2.4.10.5	Koroneiki olive oil
Koroneiki olives	2.7.1.2.14.3	Koroneiki olives
Koroneiki olives	2.7.1.2.18.5	Koroneiki olives
Koroneiki olives	9.2.2.4.18.4	Koroneiki olives
Koroneiki olives	9.2.2.4.3.38	Koroneiki olives
körözött	2.8.4.1.13.5	circled
Korre chillies	5.6.4.1.8.1	Korre chillies
koruk	4.1.5.1.3.6	koruk
koruk	4.1.5.3.3.8	koruk
koruk suyu	4.1.2.1.12.3	koruk suyu
koruk suyu	4.1.2.1.16.10	koruk suyu
koruk suyu	4.1.2.3.12.2	koruk suyu
koruk suyu	4.1.4.2.12.6	koruk suyu
koruk suyu	4.1.5.1.12.3	koruk suyu
koruk suyu	4.1.5.1.16.12	koruk suyu
koruk suyu	4.1.5.2.12.4	koruk suyu
koruk suyu	4.1.5.3.12.2	koruk suyu
koruk suyu	4.1.5.3.13.6	koruk suyu
koruk suyu	4.1.5.3.16.11	koruk suyu
Korvik cherries	2.3.8.3.3.6	Korvik cherries
koryushka	2.8.7.2.18.1	koryushka
Kos wine	2.7.2.2.20.2	Kos wine
Kosala saag	5.5.2.1.7.2	Kosala saag
Kosala saag	5.5.2.2.7.3	Kosala saag
Kosambi leaves	7.5.2.2.18.6	Kosambi leaves
Kosambi wood	7.5.2.2.18.7	Kosambi wood
Kosambi wood	7.5.2.2.24.1	Kosambi wood
kosash-levesh	2.8.2.1.18.9	kosash-levesh
Koseret	3.3.1.1.19.4	Koseret
Koseret	3.3.1.1.7.1	Koseret
Koseret	3.3.1.2.19.4	Koseret
Koseret	3.3.1.2.7.1	Koseret
Koseret	3.3.1.3.7.1	Koseret
Koseret	3.3.1.4.7.5	Koseret
Koseret	3.3.2.1.7.2	Koseret
košet	2.6.6.2.14.4	basket
košet	2.6.6.2.18.5	basket
košet	2.6.6.2.6.4	basket
Koshala saag	5.5.2.3.18.4	Koshala saag
Koshala saag	5.5.2.3.7.1	Koshala saag
koshaman	6.7.7.3.1.19	koshaman
Kosher salt	1.1.1.1.21.2	Kosher salt
Kosher salt	1.1.1.2.21.1	Kosher salt
Kosher salt	1.1.1.3.21.2	Kosher salt
Kosher salt	1.1.13.6.21.1	Kosher salt
Kosher salt	1.1.14.6.21.1	Kosher salt
Kosher salt	1.1.2.1.21.2	Kosher salt
Kosher salt	1.1.2.2.21.1	Kosher salt
Kosher salt	1.1.2.3.21.1	Kosher salt
Kosher salt	1.1.2.4.21.2	Kosher salt
Kosher salt	1.1.2.5.21.1	Kosher salt
Kosher salt	1.1.3.1.21.2	Kosher salt
Kosher salt	1.1.3.2.21.1	Kosher salt
Kosher salt	1.1.3.3.21.2	Kosher salt
Kosher salt	1.1.3.4.21.1	Kosher salt
Kosher salt	1.1.3.5.21.1	Kosher salt
Kosher salt	1.1.3.6.21.2	Kosher salt
Kosher salt	1.1.3.7.21.1	Kosher salt
Kosher salt	1.1.4.1.21.1	Kosher salt
Kosher salt	1.1.4.2.21.1	Kosher salt
Kosher salt	1.1.4.3.21.1	Kosher salt
Kosher salt	1.1.4.4.21.1	Kosher salt
Kosher salt	1.1.4.5.21.1	Kosher salt
Kosher salt	1.1.5.1.21.1	Kosher salt
Kosher salt	1.1.5.2.21.1	Kosher salt
Kosher salt	1.1.5.3.21.2	Kosher salt
Kosher salt	1.1.5.4.21.2	Kosher salt
Kosher salt	1.2.1.6.21.1	Kosher salt
Kosher salt	1.2.2.6.21.1	Kosher salt
Kosher salt	1.2.2.7.21.1	Kosher salt
Kosher salt	1.2.2.8.21.1	Kosher salt
Kosher salt	1.2.2.9.21.1	Kosher salt
Kosher salt	1.2.3.5.21.1	Kosher salt
Kosher salt	1.2.3.6.21.1	Kosher salt
Kosher salt	1.2.4.6.21.1	Kosher salt
kosher salt	1.1.10.1.21.2	kosher salt
kosher salt	1.1.10.2.21.2	kosher salt
kosher salt	1.1.10.3.21.1	kosher salt
kosher salt	1.1.10.4.21.2	kosher salt
kosher salt	1.1.10.5.21.2	kosher salt
kosher salt	1.1.11.1.21.2	kosher salt
kosher salt	1.1.11.2.21.2	kosher salt
kosher salt	1.1.11.3.21.2	kosher salt
kosher salt	1.1.11.4.21.2	kosher salt
kosher salt	1.1.11.5.21.2	kosher salt
kosher salt	1.1.12.1.21.4	kosher salt
kosher salt	1.1.12.2.21.4	kosher salt
kosher salt	1.1.12.3.21.4	kosher salt
kosher salt	1.1.12.4.21.4	kosher salt
kosher salt	1.1.13.1.21.4	kosher salt
kosher salt	1.1.13.2.21.2	kosher salt
kosher salt	1.1.13.3.21.1	kosher salt
kosher salt	1.1.14.1.21.2	kosher salt
kosher salt	1.1.14.2.21.1	kosher salt
kosher salt	1.1.14.3.21.2	kosher salt
kosher salt	1.1.5.5.21.2	kosher salt
kosher salt	1.1.6.1.21.1	kosher salt
kosher salt	1.1.6.2.21.1	kosher salt
kosher salt	1.1.6.3.21.1	kosher salt
kosher salt	1.1.6.4.21.1	kosher salt
kosher salt	1.1.6.5.21.1	kosher salt
kosher salt	1.1.6.6.21.1	kosher salt
kosher salt	1.1.7.1.21.1	kosher salt
kosher salt	1.1.7.2.21.1	kosher salt
kosher salt	1.1.7.3.21.1	kosher salt
kosher salt	1.1.7.4.21.1	kosher salt
kosher salt	1.1.7.5.21.1	kosher salt
kosher salt	1.1.8.1.21.1	kosher salt
kosher salt	1.1.8.2.21.1	kosher salt
kosher salt	1.1.8.3.21.1	kosher salt
kosher salt	1.1.8.4.21.1	kosher salt
kosher salt	1.1.8.5.21.1	kosher salt
kosher salt	1.1.8.6.21.1	kosher salt
kosher salt	1.1.9.1.21.1	kosher salt
kosher salt	1.1.9.2.21.1	kosher salt
kosher salt	1.1.9.3.21.1	kosher salt
kosher salt	1.1.9.4.21.1	kosher salt
kosher salt	1.1.9.5.21.2	kosher salt
kosher salt	2.7.1.1.21.3	kosher salt
Koshi no Ruby tomatoes	6.7.5.1.18.10	Koshi no Ruby tomatoes
Koshi no Ruby tomatoes	6.7.5.1.2.34	Koshi no Ruby tomatoes
Koshihikari rice	6.7.5.1.1.1	Koshihikari rice
Koshihikari rice	6.7.5.2.1.2	Koshihikari rice
Koshihikari rice	6.7.6.2.1.5	Koshihikari rice
Koshihikari rice	6.7.6.3.1.5	Koshihikari rice
Koshihikari rice	6.7.6.4.1.3	Koshihikari rice
Koshu beef	6.7.5.2.6.3	Koshu beef
Koshu Fujizakura pork	6.7.5.2.6.5	Koshu Fujizakura pork
Koshu grapes	6.7.5.2.18.17	Koshu grapes
Koshu grapes	6.7.5.2.3.13	Koshu grapes
Koshu jidori	6.7.5.2.6.9	Koshu jidori
Koshu miso	6.7.5.2.13.2	Koshu miso
Koshu wine	6.7.5.2.20.6	Koshu wine
Koshu wine beef	6.7.5.2.18.12	Koshu wine beef
Koshu wine beef	6.7.5.2.6.4	Koshu wine beef
Kosra	5.4.5.2.1.7	Kosra
Kosra	5.4.5.2.18.10	Kosra
Kossam	3.5.1.4.11.2	Kossam
Kossam	3.5.1.4.20.7	Kossam
kossam	3.4.2.2.11.3	kossam
kossam	3.4.2.2.14.2	kossam
kossam	3.4.2.2.18.3	kossam
kossam	3.4.2.2.20.3	kossam
kossam	3.4.2.4.11.3	kossam
kossam	3.4.2.4.14.3	kossam
kossam	3.4.2.4.18.5	kossam
kossam	3.4.2.4.20.4	kossam
Kostroma cheese	2.8.7.3.11.11	Kostroma cheese
Kosu	5.5.5.1.1.16	Kosu
Kosu	5.5.5.1.2.5	Kosu
Kosu loti	5.5.5.1.2.6	Kosu loti
Kosu xaak	5.5.5.1.7.11	Kosu xaak
Kosui pears	6.7.6.2.3.15	Kosui pears
kōtero	9.2.1.1.14.5	opposite
kotlovina sauce	2.6.3.1.13.4	kotlovina sauce
Kotoku apples	6.7.2.2.3.17	Kotoku apples
kotori dough	4.2.1.5.23.4	kotori dough
Kotsifali grapes	2.7.2.5.3.12	Kotsifali grapes
Kotsifali wine	2.7.2.5.20.9	Kotsifali wine
Kottegoda dried fish	5.8.1.3.18.12	Kottegoda dried fish
Koufeta Amygdalou Geroskipou	2.7.3.1.18.13	Koufeta Amygdalou Geroskipou
Kougelhopf	2.3.3.1.18.11	Kougelhopf
Kougelhopf dough	2.3.3.1.1.15	Kougelhopf dough
kouloures	2.7.2.2.1.13	kouloures
koulouri bread	2.7.3.1.1.12	koulouri bread
koulouri bread	2.7.3.2.1.12	koulouri bread
koulouri bread rings	2.7.1.1.1.11	koulouri bread rings
Kounou	3.5.1.4.14.9	Kounou
Kounou	3.5.1.4.16.8	Kounou
Kounou	3.5.1.4.20.4	Kounou
kouř z tvrdého dřeva	2.5.5.1.24.5	hardwood smoke
kouř z tvrdého dřeva	2.5.5.2.24.5	hardwood smoke
kouř z tvrdého dřeva	2.5.5.3.24.1	hardwood smoke
kōura	9.2.2.2.6.23	gold
kourkoubines	2.7.1.4.1.11	kourkoubines
kousa zucchini	4.3.4.2.2.7	kousa zucchini
Kousui pears	6.7.2.1.3.12	Kousui pears
Kousui pears	6.7.3.2.3.8	Kousui pears
Kousui pears	6.7.5.1.3.4	Kousui pears
Kousui pears	6.7.6.3.3.4	Kousui pears
kouthia	3.4.1.3.13.3	kouthia
kouthia	3.4.1.3.18.8	kouthia
Koutsourelia olives	2.7.1.2.14.4	Koutsourelia olives
Kouzi liquor	6.2.4.2.20.2	Kouzi liquor
kōwhai	9.2.1.1.19.5	yellow
kōwhai	9.2.1.2.19.8	yellow
kōwhitiwhiti	9.2.1.1.2.4	circle
kōwhitiwhiti	9.2.1.1.9.6	circle
kōwhitiwhiti	9.2.1.2.2.2	circle
kōwhitiwhiti	9.5.6.2.2.2	circle
kōwhitiwhiti	9.5.6.2.7.3	circle
koya	7.3.2.4.13.12	koya
koya	7.3.2.4.17.10	koya
koya	7.3.2.4.18.6	koya
koyadofu	6.7.5.2.11.11	koyadofu
koyadofu	6.7.5.2.19.8	koyadofu
Koyla	5.5.2.1.24.1	Koyla
Koyla	5.5.2.2.24.1	Koyla
Koyla	5.5.3.3.24.3	Koyla
Koyla ke angare	5.5.3.2.24.4	Koyla ke angare
Koyla ke angare	5.5.3.4.24.2	Koyla ke angare
Koyla ke angare	5.5.4.1.24.3	Koyla ke angare
Koyla ke angare	5.5.4.2.24.3	Koyla ke angare
Koyla ke angare	5.5.4.3.24.3	Koyla ke angare
Koylar anga	5.5.5.1.24.5	Koylar anga
koyor	7.3.2.3.6.6	koyor
Kozak grape	4.1.1.3.3.15	Kozak grape
Kozan Portakalı	4.1.5.4.18.2	Kozan Orange
Kozan Portakalı	4.1.5.4.3.2	Kozan Orange
Kozani saffron	2.7.1.5.19.2	Kozani saffron
Kozani saffron	2.7.1.5.8.1	Kozani saffron
Kozani wine	2.7.1.5.20.5	Kozani wine
kozí brynza	2.5.5.2.11.14	goat cheese
kozí sýr	2.5.5.2.11.13	goat cheese
kozí sýr	2.5.5.3.11.4	goat cheese
kozie mäso	2.5.6.2.6.18	goat meat
kozie mlieko	2.5.6.1.11.19	kozie mlieko
kozulya	2.8.7.5.18.12	kozulya
KP onion	5.6.4.3.2.7	KP onion
KP onion	5.6.4.3.9.2	KP onion
KP onion	5.6.5.2.2.3	KP onion
kpakpo shito	3.4.4.1.18.4	kpakpo shito
kpakpo shito	3.4.4.1.2.16	kpakpo shito
kpakpo shito	3.4.4.1.9.7	kpakpo shito
kpakpo shito	3.4.4.2.2.15	kpakpo shito
kpakpo shito	3.4.4.2.9.7	kpakpo shito
kpakpo shito	3.4.4.4.18.7	kpakpo shito
kpakpo shito	3.4.4.4.2.16	kpakpo shito
kpakpo shito	3.4.4.4.9.7	kpakpo shito
kpakpo shito	3.4.5.1.2.16	kpakpo shito
kpakpo shito	3.4.5.1.9.7	kpakpo shito
Krab	1.4.5.2.6.15	Krab
Krab	1.4.5.3.6.15	Krab
Krab	1.4.5.4.6.16	Krab
Krab lanmè	1.4.5.1.6.12	Sea crabs
Kraft cheese	4.5.2.1.11.5	Kraft cheese
Krähenbeeren	2.5.1.1.18.4	Crowberries
Krähenbeeren	2.5.1.1.3.15	Crowberries
krain krain leaves	3.4.3.1.18.1	krain krain leaves
krain krain leaves	3.4.3.1.2.19	krain krain leaves
krain krain leaves	3.4.3.1.7.6	krain krain leaves
krain krain leaves	3.4.3.2.18.1	krain krain leaves
krain krain leaves	3.4.3.2.2.19	krain krain leaves
krain krain leaves	3.4.3.2.7.6	krain krain leaves
krajíc chleba	2.5.5.3.17.7	a slice of bread
krajíček chleba	2.5.5.1.17.12	a slice of bread
Krakhuna grapes	4.2.1.3.3.3	Krakhuna grapes
Krakhuna wine	4.2.1.3.20.3	Krakhuna wine
králik	2.5.6.2.6.21	rabbit
králík	2.5.5.1.6.22	rabbit
králík	2.5.5.2.6.21	rabbit
Kraljevina	2.6.3.1.20.3	Kraljevina
Kraljevo kajmak	2.6.5.2.11.5	Kraljevo kajmak
Kraljevo kajmak	2.6.5.2.18.1	Kraljevo kajmak
krambambulya	2.8.3.2.20.5	krambambulya
krambambulya	2.8.3.3.20.9	krambambulya
Kranidi olive oil	2.7.1.2.10.4	Kranidi olive oil
Kranidi olive oil	2.7.1.2.18.6	Kranidi olive oil
Kranti rice	5.4.4.2.1.4	Kranti rice
Krapfenteig	2.5.3.3.23.4	Krapfenteig
Kras sheep cheese	2.6.1.2.11.14	Kras sheep cheese
Krasato grapes	2.7.1.4.3.19	Krasato grapes
Krāslava cucumbers	2.9.7.4.2.6	Krāslava cucumbers
Krasnoyaruzhsky slobozhansky varenik	2.8.7.4.18.5	Krasnoyaruzhsky slobozhansky varenik
krasny pomorsky rybnik	2.8.7.5.18.5	krasny pomorsky rybnik
krasotyri of Kos	2.7.2.2.11.2	krasotyri of Kos
krasotyri of Kos	2.7.2.2.18.5	krasotyri of Kos
krasotyri of Paros	2.7.2.1.14.13	krasotyri of Paros
Kratošija	2.6.6.1.20.2	Kratoshiya
Kratzete	2.5.2.4.18.30	Kratzete
Krause Glucke	2.5.1.3.18.12	Krause Glucke
Krauseminze	2.5.4.1.7.3	Krauseminze
Kräuteraufguss	2.5.1.2.24.5	Herbal infusion
Kräuteraufstrich	2.5.3.2.13.12	Herbal spread
Kräuterbutter	2.5.4.4.13.4	Herb butter
Kräuterlake	2.5.4.1.13.2	Herbal brine
Kräuterlikör	2.5.1.3.20.10	Herbal liqueur
Kräuteröl	2.5.2.2.10.7	Herbal oil
Kräuterquark	2.5.1.3.13.8	Herb curd
Kräuterquark	2.5.2.2.13.5	Herb curd
Kräuterquark	2.5.2.4.11.13	Herb curd
Kräuterquark	2.5.2.4.13.5	Herb curd
Kräuterquark	2.5.2.4.17.17	Herb curd
Kräutersalz	2.5.3.4.21.4	herbal salt
Kräuterseitlinge	2.5.3.1.2.32	King oyster mushrooms
Kräutersud	2.5.1.2.13.9	Herbal decoction
Kräutersud	2.5.1.2.16.10	Herbal decoction
Kräutertee	2.5.4.4.16.11	herbal tea
Kräutertee	2.5.4.4.20.8	herbal tea
Kräutertopfen	2.5.3.4.13.9	Herbal curds
Krautfleckerl	2.5.3.1.18.15	Krautfleckerl
Krautstiel	2.5.4.4.2.12	Krautstiel
Krautstiel	2.5.4.4.9.8	Krautstiel
Krautstielblätter	2.5.4.4.23.4	herb stem leaves
kravské mlieko	2.5.6.1.11.20	cow's milk
Krayna	2.8.2.5.16.10	Krayna
Krayna	2.8.2.5.19.9	Krayna
Krayna	2.8.2.5.20.18	Krayna
krecek	7.3.2.2.14.10	krecek
krecek	7.3.2.2.18.8	krecek
krecek	7.3.2.3.14.2	krecek
krecek	7.3.2.3.18.3	krecek
krecek	7.3.2.4.14.9	krecek
krecek	7.3.2.4.18.11	krecek
Krèm kokoye	1.4.5.2.11.6	Coconut cream
Krèm kokoye	1.4.5.4.11.4	Coconut cream
Kremas	1.4.5.2.20.4	Kremas
Kremas	1.4.5.4.20.4	Kremas
kremzlyky	2.8.2.5.18.16	kremzlyky
kremžská horčica	2.5.6.1.13.2	Kremž mustard
kremžská horčica	2.5.6.2.13.2	Kremž mustard
kremžská horčica	2.5.6.3.13.2	Kremž mustard
kremžská hořčice	2.5.5.1.13.2	Kremž mustard
kremžská hořčice	2.5.5.2.13.2	Kremž mustard
Kren	2.5.2.3.13.2	Kren
Kren	2.5.2.3.19.2	Kren
Kren	2.5.3.1.13.5	Kren
Kren	2.5.3.1.19.3	Kren
Kren	2.5.3.2.13.3	Kren
Kren	2.5.3.2.17.5	Kren
Kren	2.5.3.2.19.3	Kren
Kren	2.5.3.3.13.4	Kren
Kren	2.5.3.3.19.6	Kren
Kren	2.5.3.4.13.2	Kren
Kren	2.5.3.4.19.4	Kren
křen	2.5.5.1.13.3	horseradish
křen	2.5.5.1.2.23	horseradish
křen	2.5.5.1.9.10	horseradish
křen	2.5.5.2.13.3	horseradish
křen	2.5.5.2.2.23	horseradish
křen	2.5.5.2.9.11	horseradish
Krenfleisch	2.5.2.3.18.14	Krenfleisch
Kribich	1.4.5.2.6.14	Kribich
Kribich	1.4.5.3.6.14	Kribich
Kribich	1.4.5.4.6.15	Kribich
kriek	2.3.7.2.18.8	kriek
kriek	2.3.7.2.20.3	kriek
kriek lambic	2.3.7.2.14.3	kriek lambic
Krink grapes	4.4.1.2.3.10	Krink grapes
Krink grapes	4.4.4.1.3.10	Krink grapes
Kristallzucker	2.5.3.1.15.1	Kristallzucker
Kristallzucker	2.5.3.2.15.1	Kristallzucker
Kristallzucker	2.5.3.4.15.1	Kristallzucker
kritharaki	2.7.1.2.1.17	kritharaki
Kriyang snow chrysanthemum	6.4.4.1.19.2	Kriyang snow chrysanthemum
Krka crabs	2.6.2.2.18.8	Krka crabs
Krka shellfish	2.6.2.2.18.7	Krka shellfish
Kırklareli hardaliye	4.1.1.2.18.11	Kırklareli hardaliye
Kırklareli white cheese	4.1.1.2.11.11	Kırklareli white cheese
kırlangıç	4.1.1.1.6.19	swallow
Kırmızı Antep Fıstığı	4.1.5.1.5.4	Red Pistachios
Krokos Kozanis	2.7.1.5.18.1	Krokos Kozanis
Krotakaker	2.9.2.2.1.6	Krotakaker
Krotakaker	2.9.2.2.18.3	Krotakaker
Krstač	2.6.6.1.20.4	Baptist
kruchenyky	2.8.2.2.18.6	kruchenyky
Kruhban	1.3.4.4.18.3	Kruhban
krupica	2.5.6.1.1.16	krupica
krupica	2.5.6.2.1.21	krupica
krupička	2.5.5.1.1.19	semolina
krupička	2.5.5.2.1.15	semolina
krupky	2.5.5.1.1.16	krupky
krupky	2.5.5.2.1.17	krupky
krupnik	2.8.3.1.18.8	krupnik
krupnik	2.8.3.2.18.7	krupnik
krupnioki śląskie	2.8.1.4.18.2	krupnioki śląskie
krupnioki śląskie	2.8.1.4.6.9	krupnioki śląskie
krupuk	7.3.2.1.17.3	krupuk
krupuk	7.3.2.2.17.6	krupuk
krupuk	7.3.2.3.17.7	krupuk
krupuk	7.3.2.4.17.7	krupuk
krupuk	7.3.2.5.17.10	krupuk
krupuk crackers	7.3.1.2.17.5	krupuk crackers
krúpy	2.5.6.2.1.16	hail
kruškovača	2.6.3.3.20.3	ore worker
Kruszewska sauerkraut	2.8.1.5.14.4	Kruszewska sauerkraut
Kruszewski Ogórek Herbowy	2.8.1.5.14.1	Kruszewski Herb Cucumber
krut	5.1.2.3.11.6	krut
krut	5.1.2.3.12.3	krut
krut	5.1.2.3.14.2	krut
krut	5.1.2.3.18.7	krut
krut	5.1.3.2.11.5	krut
krut	5.1.3.2.12.2	krut
krut	5.1.3.2.14.2	krut
krut	5.1.3.2.17.6	krut
krut	5.1.3.2.18.8	krut
krut culture	5.1.2.3.22.3	krut culture
krut culture	5.1.3.2.22.4	krut culture
krut sauce	5.1.2.3.13.6	krut sauce
krut sauce	5.1.3.2.13.5	krut sauce
krvavnica	2.5.6.1.14.16	krvavnica
krvavnica	2.5.6.1.6.14	krvavnica
krvavnica	2.5.6.2.6.13	krvavnica
krvavnica	2.5.6.3.6.9	krvavnica
kryelane	2.6.7.1.1.13	kryelane
Kryniczanka	2.8.1.3.16.3	Kryniczanka
Kryniczanka	2.8.1.3.20.6	Kryniczanka
kryštálový cukor	2.5.6.1.15.1	granulated sugar
kryštálový cukor	2.5.6.2.15.1	granulated sugar
kryštálový cukor	2.5.6.3.15.1	granulated sugar
krystalový cukr	2.5.5.1.15.2	granulated sugar
krystalový cukr	2.5.5.2.15.2	granulated sugar
Krzeszów plum butter	2.8.1.5.13.2	Krzeszów plum butter
kuah asam paste	7.3.4.1.13.8	kuah asam paste
kuah kuning spice paste	7.3.7.1.13.4	kuah kuning spice paste
kubdari dough	4.2.1.5.23.2	kubdari dough
kubiki	6.7.7.3.19.1	kubiki
kubiki	6.7.7.3.7.8	kubiki
kubiki tea	6.7.7.3.19.2	kubiki tea
kubiki tea	6.7.7.3.20.3	kubiki tea
kubiki wood	6.7.7.3.24.2	kubiki wood
